secID,ticker,SecShortName,reportDate,holdingsecType,holdingSecID,holdingTicker,holdingExchangeCd,holdingsecShortName,holdVolume,marketValue,ratioInNa,publishDate,currencyCd
519674.OFCN,519674,银河创新成长混合,2015-03-31,B,140437.XIBE,140437,XIBE,14农发37,200000,20000000.0,1.5,2015-04-22,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,300005.XSHE,300005,XSHE,探路者,200000,3504000.0,0.47,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300005.XSHE,300005,XSHE,探路者,81601,778473.54,0.08,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-09-30,E,300005.XSHE,300005,XSHE,探路者,2286265,34179661.75,3.3,2013-10-25,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300005.XSHE,300005,XSHE,探路者,3500000,55650000.0,4.86,2014-01-21,CNY
519674.OFCN,519674,银河创新成长混合,2014-03-31,E,300005.XSHE,300005,XSHE,探路者,2900000,54839000.0,5.99,2014-04-18,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300005.XSHE,300005,XSHE,探路者,1100000,16984000.0,1.93,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,300005.XSHE,300005,XSHE,探路者,2999989,55679795.84,7.45,2015-01-21,CNY
519674.OFCN,519674,银河创新成长混合,2015-03-31,E,300010.XSHE,300010,XSHE,立思辰,875100,41505993.0,3.11,2015-04-22,CNY
519674.OFCN,519674,银河创新成长混合,2015-12-31,E,300011.XSHE,300011,XSHE,鼎汉技术,699947,20858420.6,1.68,2016-03-25,CNY
519674.OFCN,519674,银河创新成长混合,2015-09-30,E,300013.XSHE,300013,XSHE,新宁物流,1810000,26932800.0,2.72,2015-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,300014.XSHE,300014,XSHE,亿纬锂能,45000,792000.0,0.49,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,300015.XSHE,300015,XSHE,爱尔眼科,400897,10002380.15,1.35,2012-03-27,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,300015.XSHE,300015,XSHE,爱尔眼科,368930,11363044.0,3.95,2018-03-30,CNY
519674.OFCN,519674,银河创新成长混合,2018-03-31,E,300015.XSHE,300015,XSHE,爱尔眼科,370000,15236600.0,6.05,2018-04-23,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,300015.XSHE,300015,XSHE,爱尔眼科,280000,9041200.0,5.65,2018-07-18,CNY
519674.OFCN,519674,银河创新成长混合,2018-09-30,E,300015.XSHE,300015,XSHE,爱尔眼科,238000,7675500.0,5.29,2018-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300017.XSHE,300017,XSHE,网宿科技,349878,13634745.66,1.32,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,300017.XSHE,300017,XSHE,网宿科技,369910,17171222.2,1.49,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2015-09-30,E,300017.XSHE,300017,XSHE,网宿科技,607449,32018636.79,3.23,2015-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300017.XSHE,300017,XSHE,网宿科技,315000,21168000.0,4.97,2016-07-19,CNY
519674.OFCN,519674,银河创新成长混合,2016-09-30,E,300017.XSHE,300017,XSHE,网宿科技,200000,13960000.0,4.13,2016-10-26,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300024.XSHE,300024,XSHE,机器人,150000,5572500.0,0.54,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,300027.XSHE,300027,XSHE,华谊兄弟,449999,7123484.17,0.96,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300027.XSHE,300027,XSHE,华谊兄弟,599811,17124604.05,1.66,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-09-30,E,300027.XSHE,300027,XSHE,华谊兄弟,549950,42830106.0,4.13,2013-10-25,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300033.XSHE,300033,XSHE,同花顺,150000,12217500.0,2.87,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,300036.XSHE,300036,XSHE,超图软件,140000,2566200.0,2.08,2019-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2011-03-31,E,300037.XSHE,300037,XSHE,新宙邦,551311,21749218.95,2.03,2011-04-20,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,300037.XSHE,300037,XSHE,新宙邦,691722,26693551.98,2.84,2011-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2011-09-30,E,300037.XSHE,300037,XSHE,新宙邦,740017,27129023.22,3.37,2011-10-25,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,300037.XSHE,300037,XSHE,新宙邦,879989,29118836.01,3.94,2012-01-18,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300037.XSHE,300037,XSHE,新宙邦,499935,9403777.35,0.82,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300037.XSHE,300037,XSHE,新宙邦,399941,14517858.3,1.65,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,300041.XSHE,300041,XSHE,回天新材,350100,6620391.0,0.9,2012-03-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,300054.XSHE,300054,XSHE,鼎龙股份,30000,673500.0,0.09,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300054.XSHE,300054,XSHE,鼎龙股份,200000,3940000.0,0.34,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,300058.XSHE,300058,XSHE,蓝色光标,217361,6168705.18,0.66,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,300058.XSHE,300058,XSHE,蓝色光标,200174,3340904.06,0.45,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300058.XSHE,300058,XSHE,蓝色光标,637172,26570072.4,2.57,2013-07-17,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300058.XSHE,300058,XSHE,蓝色光标,10000,265400.0,0.03,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,300059.XSHE,300059,XSHE,东方财富,500000,13980000.0,1.87,2015-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2015-09-30,E,300059.XSHE,300059,XSHE,东方财富,1050000,37779000.0,3.81,2015-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300059.XSHE,300059,XSHE,东方财富,600000,13320000.0,3.13,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300061.XSHE,300061,XSHE,旗天科技,359950,10373759.0,2.44,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,300070.XSHE,300070,XSHE,碧水源,230000,9200000.0,0.98,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2013-03-31,E,300070.XSHE,300070,XSHE,碧水源,1206431,63554785.08,6.98,2013-04-19,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300070.XSHE,300070,XSHE,碧水源,700000,26376000.0,2.55,2013-07-17,CNY
519674.OFCN,519674,银河创新成长混合,2013-09-30,E,300070.XSHE,300070,XSHE,碧水源,1449663,59001284.1,5.69,2013-10-25,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300070.XSHE,300070,XSHE,碧水源,800000,32792000.0,2.87,2014-01-21,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300071.XSHE,300071,XSHE,华谊嘉信,199928,3194849.44,0.31,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300071.XSHE,300071,XSHE,华谊嘉信,10000,290000.0,0.03,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300071.XSHE,300071,XSHE,华谊嘉信,20000,311400.0,0.04,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300075.XSHE,300075,XSHE,数字政通,424914,12025066.2,1.16,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300075.XSHE,300075,XSHE,数字政通,1213358,45500925.0,3.98,2014-01-21,CNY
519674.OFCN,519674,银河创新成长混合,2014-03-31,E,300075.XSHE,300075,XSHE,数字政通,1070000,44865100.0,4.9,2014-04-18,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300075.XSHE,300075,XSHE,数字政通,1469994,47524906.02,5.41,2014-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2014-09-30,E,300075.XSHE,300075,XSHE,数字政通,1469994,50920592.16,5.76,2014-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2015-12-31,E,300078.XSHE,300078,XSHE,思创医惠,749880,36594144.0,2.95,2016-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,300079.XSHE,300079,XSHE,数码科技,399901,6646354.62,0.9,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300085.XSHE,300085,XSHE,银之杰,103718,2904104.0,0.25,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300085.XSHE,300085,XSHE,银之杰,451036,7807433.16,0.89,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,300088.XSHE,300088,XSHE,长信科技,200000,3336000.0,0.45,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300088.XSHE,300088,XSHE,长信科技,10000,210900.0,0.02,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300090.XSHE,300090,XSHE,盛运环保,100000,3088000.0,0.3,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,300100.XSHE,300100,XSHE,双林股份,299931,10197654.0,4.46,2017-01-20,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300104.XSHE,300104,XSHE,乐视网,55000,2414500.0,0.27,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2015-03-31,E,300104.XSHE,300104,XSHE,乐视网,551100,51649092.0,3.87,2015-04-22,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300113.XSHE,300113,XSHE,顺网科技,199289,10217547.03,0.89,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300113.XSHE,300113,XSHE,顺网科技,109816,2657547.2,0.3,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2015-12-31,E,300113.XSHE,300113,XSHE,顺网科技,470497,47694280.89,3.84,2016-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2016-03-31,E,300113.XSHE,300113,XSHE,顺网科技,250000,22175000.0,5.84,2016-04-21,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300113.XSHE,300113,XSHE,顺网科技,615398,23360508.08,5.49,2016-07-19,CNY
519674.OFCN,519674,银河创新成长混合,2016-09-30,E,300113.XSHE,300113,XSHE,顺网科技,400000,13484000.0,3.99,2016-10-26,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,300115.XSHE,300115,XSHE,长盈精密,945845,25329729.1,2.58,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2019-12-31,E,300115.XSHE,300115,XSHE,长盈精密,5321128,94662867.12,4.77,2020-01-17,CNY
519674.OFCN,519674,银河创新成长混合,2013-09-30,E,300133.XSHE,300133,XSHE,华策影视,749962,30365961.38,2.93,2013-10-25,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300133.XSHE,300133,XSHE,华策影视,499000,15918100.0,1.39,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2019-12-31,E,300136.XSHE,300136,XSHE,信维通信,2139923,97109705.74,4.89,2020-01-17,CNY
519674.OFCN,519674,银河创新成长混合,2012-03-31,E,300146.XSHE,300146,XSHE,汤臣倍健,430464,24265255.68,3.36,2012-04-24,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,300146.XSHE,300146,XSHE,汤臣倍健,100464,6748166.88,0.91,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,300147.XSHE,300147,XSHE,香雪制药,500500,15415400.0,1.34,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2016-09-30,E,300153.XSHE,300153,XSHE,科泰电源,752905,15283971.5,4.53,2016-10-26,CNY
519674.OFCN,519674,银河创新成长混合,2014-09-30,E,300155.XSHE,300155,XSHE,安居宝,1799935,31012880.05,3.51,2014-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300157.XSHE,300157,XSHE,恒泰艾普,304232,10520342.56,1.02,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300157.XSHE,300157,XSHE,恒泰艾普,1009019,23661495.55,2.07,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-03-31,E,300157.XSHE,300157,XSHE,恒泰艾普,1378957,28254828.93,3.08,2014-04-18,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300157.XSHE,300157,XSHE,恒泰艾普,2113570,27349595.8,3.11,2014-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2014-09-30,E,300157.XSHE,300157,XSHE,恒泰艾普,2293570,41123710.1,4.65,2014-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2015-12-31,E,300159.XSHE,300159,XSHE,新研股份,747070,12401362.0,1.0,2016-03-25,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,300161.XSHE,300161,XSHE,华中数控,10000,382000.0,0.03,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300164.XSHE,300164,XSHE,通源石油,201754,3330958.54,0.29,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300168.XSHE,300168,XSHE,万达信息,225000,6072750.0,0.59,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300168.XSHE,300168,XSHE,万达信息,200000,5596000.0,0.49,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300168.XSHE,300168,XSHE,万达信息,280000,5138000.0,0.58,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,300168.XSHE,300168,XSHE,万达信息,360000,4316400.0,3.49,2019-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,300170.XSHE,300170,XSHE,汉得信息,250000,4060000.0,2.54,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,300171.XSHE,300171,XSHE,东富龙,299966,12268609.4,1.3,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300171.XSHE,300171,XSHE,东富龙,249988,9132061.64,1.04,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2014-09-30,E,300173.XSHE,300173,XSHE,智慧松德,825300,21870450.0,2.47,2014-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,300174.XSHE,300174,XSHE,元力股份,651199,15817623.71,1.68,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,300174.XSHE,300174,XSHE,元力股份,971488,23267137.6,3.15,2012-01-18,CNY
519674.OFCN,519674,银河创新成长混合,2012-03-31,E,300174.XSHE,300174,XSHE,元力股份,963396,21830553.36,3.02,2012-04-24,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,300174.XSHE,300174,XSHE,元力股份,1300000,13403000.0,1.81,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,300174.XSHE,300174,XSHE,元力股份,1000,8140.0,0.0008,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300174.XSHE,300174,XSHE,元力股份,86387,622850.27,0.06,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300177.XSHE,300177,XSHE,中海达,110000,1958000.0,0.19,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,300178.XSHE,300178,XSHE,腾邦国际,500,10000.0,0.0011,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,300182.XSHE,300182,XSHE,捷成股份,250000,5875000.0,0.79,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300182.XSHE,300182,XSHE,捷成股份,390900,15550002.0,1.36,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,300188.XSHE,300188,XSHE,美亚柏科,100000,2400000.0,0.24,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,300196.XSHE,300196,XSHE,长海股份,600000,10800000.0,1.15,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,300203.XSHE,300203,XSHE,聚光科技,96,3954.24,0.0003,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300205.XSHE,300205,XSHE,天喻信息,250100,8315825.0,0.73,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300205.XSHE,300205,XSHE,天喻信息,998,15369.2,0.0017,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300206.XSHE,300206,XSHE,理邦仪器,50000,854000.0,0.08,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,300215.XSHE,300215,XSHE,电科院,38400,662400.0,0.09,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300216.XSHE,300216,XSHE,千山药机,10000,250300.0,0.03,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300226.XSHE,300226,XSHE,上海钢联,519887,19360591.88,2.2,2014-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,300229.XSHE,300229,XSHE,拓尔思,80000,1100800.0,0.11,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300229.XSHE,300229,XSHE,拓尔思,100000,1966000.0,0.19,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2015-12-31,E,300230.XSHE,300230,XSHE,永利股份,349986,13078976.82,1.05,2016-03-25,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,300238.XSHE,300238,XSHE,冠昊生物,299907,12227208.39,1.06,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300253.XSHE,300253,XSHE,卫宁健康,349973,14208903.8,1.38,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300253.XSHE,300253,XSHE,卫宁健康,70000,5082700.0,0.44,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300253.XSHE,300253,XSHE,卫宁健康,239869,10535046.48,1.2,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,300253.XSHE,300253,XSHE,卫宁健康,150000,10495500.0,1.4,2015-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,300253.XSHE,300253,XSHE,卫宁健康,506000,6269340.0,3.92,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2018-09-30,E,300253.XSHE,300253,XSHE,卫宁健康,395000,5695900.0,3.93,2018-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,300253.XSHE,300253,XSHE,卫宁健康,490000,6105400.0,4.94,2019-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300257.XSHE,300257,XSHE,开山股份,449998,14917433.7,1.44,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300287.XSHE,300287,XSHE,飞利信,315000,7141050.0,0.69,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300287.XSHE,300287,XSHE,飞利信,415000,13437700.0,1.17,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300287.XSHE,300287,XSHE,飞利信,80000,2222400.0,0.25,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,300295.XSHE,300295,XSHE,三六五网,227282,12250499.8,1.25,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300295.XSHE,300295,XSHE,三六五网,69952,5432472.32,0.47,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-03-31,E,300295.XSHE,300295,XSHE,三六五网,449932,41699697.76,4.55,2014-04-18,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300295.XSHE,300295,XSHE,三六五网,449932,45038193.2,5.12,2014-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2014-09-30,E,300295.XSHE,300295,XSHE,三六五网,376905,44022504.0,4.98,2014-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,300295.XSHE,300295,XSHE,三六五网,760839,57671596.2,7.71,2015-01-21,CNY
519674.OFCN,519674,银河创新成长混合,2015-03-31,E,300295.XSHE,300295,XSHE,三六五网,390000,67505100.0,5.06,2015-04-22,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,300295.XSHE,300295,XSHE,三六五网,350000,40386500.0,3.51,2015-07-20,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,300315.XSHE,300315,XSHE,掌趣科技,239910,5004522.6,0.67,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,300322.XSHE,300322,XSHE,硕贝德,275633,5294909.93,0.54,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300322.XSHE,300322,XSHE,硕贝德,392400,11936808.0,1.04,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300326.XSHE,300326,XSHE,凯利泰,199935,12100066.2,1.06,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300326.XSHE,300326,XSHE,凯利泰,399870,14987127.6,1.71,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300327.XSHE,300327,XSHE,中颖电子,170000,9083100.0,2.13,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2019-03-31,E,300327.XSHE,300327,XSHE,中颖电子,359840,8963614.4,4.42,2019-04-18,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,300329.XSHE,300329,XSHE,海伦钢琴,561300,8520534.0,1.14,2015-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,300329.XSHE,300329,XSHE,海伦钢琴,399901,13996535.0,1.21,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300339.XSHE,300339,XSHE,润和软件,99947,1819035.4,0.21,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,300347.XSHE,300347,XSHE,泰格医药,220000,12529000.0,1.28,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,300347.XSHE,300347,XSHE,泰格医药,99951,5038529.91,0.49,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300347.XSHE,300347,XSHE,泰格医药,60000,3816000.0,0.33,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300347.XSHE,300347,XSHE,泰格医药,308139,10322656.5,1.17,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,300348.XSHE,300348,XSHE,长亮科技,280000,30800000.0,2.67,2015-07-20,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,300352.XSHE,300352,XSHE,北信源,199961,5410944.66,0.47,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300352.XSHE,300352,XSHE,北信源,50000,1070000.0,0.12,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,300365.XSHE,300365,XSHE,恒华科技,120000,2508000.0,2.03,2019-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,300377.XSHE,300377,XSHE,赢时胜,213000,2351520.0,1.9,2019-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,300379.XSHE,300379,XSHE,东方通,100000,8305000.0,1.11,2015-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,300379.XSHE,300379,XSHE,东方通,200000,16074000.0,1.4,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,300386.XSHE,300386,XSHE,飞天诚信,2640,152407.2,0.02,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,300392.XSHE,300392,XSHE,腾信股份,62800,8398872.0,0.73,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,300418.XSHE,300418,XSHE,昆仑万维,160500,23237190.0,2.02,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,300451.XSHE,300451,XSHE,创业慧康,242000,4634300.0,3.75,2019-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,300454.XSHE,300454,XSHE,深信服,73000,6540800.0,5.29,2019-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300508.XSHE,300508,XSHE,维宏股份,10383,2642473.5,0.62,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,300508.XSHE,300508,XSHE,维宏股份,10383,1261430.67,0.55,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300510.XSHE,300510,XSHE,金冠股份,1365,92219.4,0.02,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300512.XSHE,300512,XSHE,中亚股份,1495,149380.4,0.04,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300515.XSHE,300515,XSHE,三德科技,1355,63508.85,0.01,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300516.XSHE,300516,XSHE,久之洋,1227,214933.59,0.05,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,300518.XSHE,300518,XSHE,盛讯达,1306,61186.1,0.01,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,300523.XSHE,300523,XSHE,辰安科技,62000,3689000.0,2.98,2019-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,300582.XSHE,300582,XSHE,英飞特,1359,35157.33,0.02,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,300583.XSHE,300583,XSHE,赛托生物,1582,63738.78,0.03,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,300586.XSHE,300586,XSHE,美联新材,1006,9355.8,0.0041,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,300587.XSHE,300587,XSHE,天铁股份,1438,20290.18,0.01,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,300588.XSHE,300588,XSHE,熙菱信息,1380,6817.2,0.003,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,300588.XSHE,300588,XSHE,熙菱信息,70000,2435300.0,1.02,2017-08-29,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,300591.XSHE,300591,XSHE,万里马,2397,7358.79,0.0032,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2019-06-30,E,300594.XSHE,300594,XSHE,朗进科技,721,31803.31,0.02,2019-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,300595.XSHE,300595,XSHE,欧普康视,76000,3406320.0,2.13,2018-08-28,CNY
